# gapseq version: 1.2 9b30141
# Transporter sequence DB md5sum: b99a77e (2022-05-13)
id	tc	sub	exid	rea	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	comment
gnl|TC-DB|P21175|3.A.1.4.8	3.A.1.4.8	L-isoleucine	EX_cpd00322_e0	rxn05179,rxn08745	gnl|TC-DB|P21175|3.A.1.4.8	54.076	8.03e-125	393	99	7 length=115734 depth=1.00x	94002	92899	transporter
gnl|TC-DB|P21175|3.A.1.4.8	3.A.1.4.8	L-threonine	EX_cpd00161_e0	rxn05169,rxn09301,rxn34122	gnl|TC-DB|P21175|3.A.1.4.8	54.076	8.03e-125	393	99	7 length=115734 depth=1.00x	94002	92899	transporter
gnl|TC-DB|P21175|3.A.1.4.8	3.A.1.4.8	serine	EX_cpd00054_e0	rxn10883	gnl|TC-DB|P21175|3.A.1.4.8	54.076	8.03e-125	393	99	7 length=115734 depth=1.00x	94002	92899	transporter
gnl|TC-DB|P21175|3.A.1.4.8	3.A.1.4.8	valine	EX_cpd00156_e0	rxn05168,rxn09373	gnl|TC-DB|P21175|3.A.1.4.8	54.076	8.03e-125	393	99	7 length=115734 depth=1.00x	94002	92899	transporter
gnl|TC-DB|Q9X272|3.A.1.5.15	3.A.1.5.15	mannose	EX_cpd00138_e0	rxn13849	gnl|TC-DB|Q9X272|3.A.1.5.15	52.459	2.94e-99	318	94	52 length=35303 depth=0.96x	19291	18380	transporter
gnl|TC-DB|Q92NE8|3.A.1.5.17	3.A.1.5.17	betaine	EX_cpd00540_e0	rxn05181,rxn08637,rxn11216	gnl|TC-DB|Q92NE8|3.A.1.5.17	34.867	1.90e-96	319	96	2 length=125897 depth=0.95x	97632	99311	transporter
gnl|TC-DB|Q92NE8|3.A.1.5.17	3.A.1.5.17	L-proline	EX_cpd00129_e0	rxn05165,rxn09187	gnl|TC-DB|Q92NE8|3.A.1.5.17	34.867	1.90e-96	319	96	2 length=125897 depth=0.95x	97632	99311	transporter
gnl|TC-DB|Q7CQ74|3.A.1.5.24	3.A.1.5.24	nickel	EX_cpd00244_e0	rxn05174,rxn08989,rxn08993	gnl|TC-DB|Q7CQ74|3.A.1.5.24	96.154	0.0	666	100	19 length=73850 depth=1.02x	44769	45860	transporter
gnl|TC-DB|P33950|3.A.1.5.27	3.A.1.5.27	Heme	EX_cpd00028_e0	rxn05148,rxn09115,rxn27591	gnl|TC-DB|P33950|3.A.1.5.27	54.440	0.0	595	95	28 length=54313 depth=0.99x	41335	39782	transporter
gnl|TC-DB|Q0P844|3.A.1.5.28	3.A.1.5.28	nickel	EX_cpd00244_e0	rxn05174,rxn08989,rxn08993	gnl|TC-DB|Q0P844|3.A.1.5.28	25.820	1.07e-43	163	91	2 length=125897 depth=0.95x	99577	100974	transporter
gnl|TC-DB|P33590|3.A.1.5.3	3.A.1.5.3	L-alanine	EX_cpd00035_e0	rxn08097,rxn10170	gnl|TC-DB|P33590|3.A.1.5.3	99.618	0.0	1077	100	7 length=115734 depth=1.00x	110126	111697	transporter
gnl|TC-DB|P33590|3.A.1.5.3	3.A.1.5.3	nickel	EX_cpd00244_e0	rxn05174,rxn08989,rxn08993	gnl|TC-DB|P33590|3.A.1.5.3	99.618	0.0	1077	100	7 length=115734 depth=1.00x	110126	111697	transporter
gnl|TC-DB|G8V0I4|3.A.1.5.33	3.A.1.5.33	nickel	EX_cpd00244_e0	rxn05174,rxn08989,rxn08993	gnl|TC-DB|G8V0I4|3.A.1.5.33	34.269	2.41e-102	335	93	7 length=115734 depth=1.00x	110204	111685	transporter
gnl|TC-DB|P76128|3.A.1.5.38	3.A.1.5.38	L-alanine	EX_cpd00035_e0	rxn08097,rxn10170	gnl|TC-DB|P76128|3.A.1.5.38	99.806	0.0	1024	100	51 length=36463 depth=1.05x	28214	26667	transporter
gnl|TC-DB|Q7VJ34|3.A.1.5.40	3.A.1.5.40	nickel	EX_cpd00244_e0	rxn05174,rxn08989,rxn08993	gnl|TC-DB|Q7VJ34|3.A.1.5.40	53.676	4.71e-97	310	91	7 length=115734 depth=1.00x	111811	112626	transporter
gnl|TC-DB|Q2FVE9|3.A.1.5.43	3.A.1.5.43	Nickel	EX_cpd00244_e0	rxn05174,rxn08989,rxn08993	gnl|TC-DB|Q2FVE9|3.A.1.5.43	36.170	9.30e-53	182	97	2 length=125897 depth=0.95x	102062	102907	transporter
gnl|TC-DB|Q97UG5|3.A.1.5.8	3.A.1.5.8	maltose	EX_cpd00179_e0	rxn05170,rxn08867,rxn09673	gnl|TC-DB|Q97UG5|3.A.1.5.8	31.341	4.43e-83	283	99	2 length=125897 depth=0.95x	97629	99302	transporter
gnl|TC-DB|P16676|3.A.1.6.1	3.A.1.6.1	sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|P16676|3.A.1.6.1	99.726	0.0	742	100	4 length=119851 depth=0.97x	15316	14222	transporter
gnl|TC-DB|P16676|3.A.1.6.1	3.A.1.6.1	sulfate	EX_cpd00048_e0	rxn05153,rxn09276,rxn29239	gnl|TC-DB|P16676|3.A.1.6.1	99.726	0.0	742	100	4 length=119851 depth=0.97x	15316	14222	transporter
gnl|TC-DB|P16676|3.A.1.6.1	3.A.1.6.1	thiosulfate	EX_cpd00268_e0	rxn05176,rxn09329,rxn34412,rxn34536	gnl|TC-DB|P16676|3.A.1.6.1	99.726	0.0	742	100	4 length=119851 depth=0.97x	15316	14222	transporter
gnl|TC-DB|P10091|3.A.1.6.12	3.A.1.6.12	sulfate	EX_cpd00048_e0	rxn05153,rxn09276,rxn29239	gnl|TC-DB|P10091|3.A.1.6.12	41.745	3.18e-65	222	85	4 length=119851 depth=0.97x	15316	14393	transporter
gnl|TC-DB|P10091|3.A.1.6.12	3.A.1.6.12	thiosulfate	EX_cpd00268_e0	rxn05176,rxn09329,rxn34412,rxn34536	gnl|TC-DB|P10091|3.A.1.6.12	41.745	3.18e-65	222	85	4 length=119851 depth=0.97x	15316	14393	transporter
gnl|TC-DB|P71746|3.A.1.6.3	3.A.1.6.3	sulfate	EX_cpd00048_e0	rxn05153,rxn09276,rxn29239	gnl|TC-DB|P71746|3.A.1.6.3	40.529	6.67e-49	171	82	4 length=119851 depth=0.97x	16085	15405	transporter
gnl|TC-DB|Q8U4K3|3.A.1.6.5	3.A.1.6.5	molybdate	EX_cpd11574_e0	rxn05619,rxn08955	gnl|TC-DB|Q8U4K3|3.A.1.6.5	39.100	3.56e-62	212	81	29 length=54137 depth=0.98x	23329	24195	transporter
gnl|TC-DB|A3MW00|3.A.1.6.6	3.A.1.6.6	molybdate	EX_cpd11574_e0	rxn05619,rxn08955	gnl|TC-DB|A3MW00|3.A.1.6.6	33.333	9.82e-17	75.9	76	29 length=54137 depth=0.98x	23428	23973	transporter
gnl|TC-DB|O30144|3.A.1.6.8	3.A.1.6.8	molybdate	EX_cpd11574_e0	rxn05619,rxn08955	gnl|TC-DB|O30144|3.A.1.6.8	43.396	8.98e-46	160	87	67 length=17786 depth=0.97x	6454	5822	transporter
gnl|TC-DB|Q58762|3.A.1.6.9	3.A.1.6.9	molybdate	EX_cpd11574_e0	rxn05619,rxn08955	gnl|TC-DB|Q58762|3.A.1.6.9	39.827	1.61e-41	150	75	67 length=17786 depth=0.97x	6529	5837	transporter
gnl|TC-DB|P0AG82|3.A.1.7.1	3.A.1.7.1	phosphate	EX_cpd00009_e0	rxn05145,rxn09122	gnl|TC-DB|P0AG82|3.A.1.7.1	100.000	0.0	676	100	10 length=113663 depth=0.94x	83701	82664	transporter
gnl|TC-DB|P0C560|3.A.1.7.2	3.A.1.7.2	phosphate	EX_cpd00009_e0	rxn05145,rxn09122	gnl|TC-DB|P0C560|3.A.1.7.2	55.294	6.60e-86	276	99	10 length=113663 depth=0.94x	80516	79773	transporter
gnl|TC-DB|C3KCB5|3.A.1.7.3	3.A.1.7.3	phosphate	EX_cpd00009_e0	rxn05145,rxn09122	gnl|TC-DB|C3KCB5|3.A.1.7.3	50.187	2.33e-85	275	97	10 length=113663 depth=0.94x	80552	79776	transporter
gnl|TC-DB|P95302|3.A.1.7.4	3.A.1.7.4	phosphate	EX_cpd00009_e0	rxn05145,rxn09122	gnl|TC-DB|P95302|3.A.1.7.4	44.355	4.68e-66	220	89	10 length=113663 depth=0.94x	80501	79758	transporter
gnl|TC-DB|O51236|3.A.1.7.5	3.A.1.7.5	phosphate	EX_cpd00009_e0	rxn05145,rxn09122	gnl|TC-DB|O51236|3.A.1.7.5	57.490	1.40e-94	301	96	10 length=113663 depth=0.94x	80513	79773	transporter
gnl|TC-DB|P09833|3.A.1.8.1	3.A.1.8.1	molybdate	EX_cpd11574_e0	rxn05619,rxn08955	gnl|TC-DB|P09833|3.A.1.8.1	100.000	0.0	674	100	2 length=125897 depth=0.95x	14711	15766	transporter
gnl|TC-DB|Q8TTV2|3.A.1.8.2	3.A.1.8.2	molybdate	EX_cpd11574_e0	rxn05619,rxn08955	gnl|TC-DB|Q8TTV2|3.A.1.8.2	35.540	3.80e-55	192	80	29 length=54137 depth=0.98x	23329	24189	transporter
gnl|TC-DB|Q5SKC7|3.A.1.8.3	3.A.1.8.3	molybdate	EX_cpd11574_e0	rxn05619,rxn08955	gnl|TC-DB|Q5SKC7|3.A.1.8.3	44.920	7.78e-23	94.0	82	2 length=125897 depth=0.95x	14031	14588	transporter
gnl|TC-DB|Q0PBK8|3.A.1.8.4	3.A.1.8.4	molybdate	EX_cpd11574_e0	rxn05619,rxn08955	gnl|TC-DB|Q0PBK8|3.A.1.8.4	31.214	3.76e-20	85.9	88	4 length=119851 depth=0.97x	16783	16268	transporter
gnl|TC-DB|Q0PBK8|3.A.1.8.4	3.A.1.8.4	sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|Q0PBK8|3.A.1.8.4	31.214	3.76e-20	85.9	88	4 length=119851 depth=0.97x	16783	16268	transporter
gnl|TC-DB|P16682|3.A.1.9.1	3.A.1.9.1	iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|P16682|3.A.1.9.1	99.704	0.0	652	100	64 length=21283 depth=0.95x	1490	2503	transporter
gnl|TC-DB|P16682|3.A.1.9.1	3.A.1.9.1	iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|P16682|3.A.1.9.1	99.704	0.0	652	100	64 length=21283 depth=0.95x	1490	2503	transporter
gnl|TC-DB|A0QQ70|3.A.1.9.2	3.A.1.9.2	phosphate	EX_cpd00009_e0	rxn05145,rxn09122	gnl|TC-DB|A0QQ70|3.A.1.9.2	46.186	4.96e-39	142	87	64 length=21283 depth=0.95x	680	1378	transporter
gnl|TC-DB|Q467F6|3.A.2.1.12	3.A.2.1.12	sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|Q467F6|3.A.2.1.12	48.081	1.45e-135	433	76	10 length=113663 depth=0.94x	91949	90621	transporter
gnl|TC-DB|P29707|3.A.2.1.2	3.A.2.1.2	sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|P29707|3.A.2.1.2	70.370	0.0	611	98	10 length=113663 depth=0.94x	89542	88172	transporter
gnl|TC-DB|P50002|3.A.2.1.5	3.A.2.1.5	sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|P50002|3.A.2.1.5	68.410	0.0	635	99	10 length=113663 depth=0.94x	89542	88172	transporter
gnl|TC-DB|F8L1Z1|3.A.2.1.6	3.A.2.1.6	sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|F8L1Z1|3.A.2.1.6	66.164	0.0	586	99	10 length=113663 depth=0.94x	89551	88172	transporter
gnl|TC-DB|BAK19931|3.A.2.1.9	3.A.2.1.9	sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|BAK19931|3.A.2.1.9	51.183	2.18e-142	448	98	10 length=113663 depth=0.94x	89566	88175	transporter
gnl|TC-DB|Q08637|3.A.2.2.2	3.A.2.2.2	sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|Q08637|3.A.2.2.2	26.429	4.05e-29	119	91	10 length=113663 depth=0.94x	89536	88316	transporter
gnl|TC-DB|D3E1Z2|3.A.2.3.2	3.A.2.3.2	sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|D3E1Z2|3.A.2.3.2	28.682	4.25e-31	124	89	10 length=113663 depth=0.94x	89464	88343	transporter
gnl|TC-DB|B3ET62|3.A.23.6.1	3.A.23.6.1	phosphate	EX_cpd00009_e0	rxn05145,rxn09122	gnl|TC-DB|B3ET62|3.A.23.6.1	49.091	1.58e-103	330	99	3 length=125037 depth=0.99x	17058	16072	transporter
gnl|TC-DB|O67077|3.A.29.1.4	3.A.29.1.4	zinc	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|O67077|3.A.29.1.4	53.989	3.78e-151	481	85	11 length=113402 depth=1.02x	39568	37961	transporter
gnl|TC-DB|P0AAI3|3.A.29.1.5	3.A.29.1.5	zinc	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|P0AAI3|3.A.29.1.5	100.000	0.0	1218	100	11 length=113402 depth=1.02x	39658	37727	transporter
gnl|TC-DB|P50993|3.A.3.1.1	3.A.3.1.1	potassium	EX_cpd00205_e0	rxn08762,rxn10168,rxn10558,rxn10578,rxn13842,rxn18910	gnl|TC-DB|P50993|3.A.3.1.1	29.462	2.61e-79	282	78	6 length=116028 depth=1.05x	53290	51149	transporter
gnl|TC-DB|P50993|3.A.3.1.1	3.A.3.1.1	sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|P50993|3.A.3.1.1	29.462	2.61e-79	282	78	6 length=116028 depth=1.05x	53290	51149	transporter
gnl|TC-DB|Q8THY0|3.A.3.1.10	3.A.3.1.10	potassium	EX_cpd00205_e0	rxn08762,rxn10168,rxn10558,rxn10578,rxn13842,rxn18910	gnl|TC-DB|Q8THY0|3.A.3.1.10	26.923	4.41e-76	271	82	6 length=116028 depth=1.05x	53350	51164	transporter
gnl|TC-DB|Q8THY0|3.A.3.1.10	3.A.3.1.10	sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|Q8THY0|3.A.3.1.10	26.923	4.41e-76	271	82	6 length=116028 depth=1.05x	53350	51164	transporter
gnl|TC-DB|Q90X34|3.A.3.1.11	3.A.3.1.11	potassium	EX_cpd00205_e0	rxn08762,rxn10168,rxn10558,rxn10578,rxn13842,rxn18910	gnl|TC-DB|Q90X34|3.A.3.1.11	29.551	1.19e-76	274	76	6 length=116028 depth=1.05x	53254	51155	transporter
gnl|TC-DB|Q90X34|3.A.3.1.11	3.A.3.1.11	sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|Q90X34|3.A.3.1.11	29.551	1.19e-76	274	76	6 length=116028 depth=1.05x	53254	51155	transporter
gnl|TC-DB|G4VGA0|3.A.3.1.12	3.A.3.1.12	potassium	EX_cpd00205_e0	rxn08762,rxn10168,rxn10558,rxn10578,rxn13842,rxn18910	gnl|TC-DB|G4VGA0|3.A.3.1.12	28.427	1.86e-57	212	80	6 length=116028 depth=1.05x	53290	51467	transporter
gnl|TC-DB|G4VGA0|3.A.3.1.12	3.A.3.1.12	sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|G4VGA0|3.A.3.1.12	28.427	1.86e-57	212	80	6 length=116028 depth=1.05x	53290	51467	transporter
gnl|TC-DB|P54707|3.A.3.1.13	3.A.3.1.13	potassium	EX_cpd00205_e0	rxn08762,rxn10168,rxn10558,rxn10578,rxn13842,rxn18910	gnl|TC-DB|P54707|3.A.3.1.13	27.307	1.67e-70	256	75	6 length=116028 depth=1.05x	53254	51149	transporter
gnl|TC-DB|P54707|3.A.3.1.13	3.A.3.1.13	sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|P54707|3.A.3.1.13	27.307	1.67e-70	256	75	6 length=116028 depth=1.05x	53254	51149	transporter
gnl|TC-DB|BAS22117.1|3.A.3.1.15	3.A.3.1.15	potassium	EX_cpd00205_e0	rxn08762,rxn10168,rxn10558,rxn10578,rxn13842,rxn18910	gnl|TC-DB|BAS22117.1|3.A.3.1.15	27.576	1.86e-72	261	96	6 length=116028 depth=1.05x	53290	50750	transporter
gnl|TC-DB|BAS22117.1|3.A.3.1.15	3.A.3.1.15	sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|BAS22117.1|3.A.3.1.15	27.576	1.86e-72	261	96	6 length=116028 depth=1.05x	53290	50750	transporter
gnl|TC-DB|P54708|3.A.3.1.4	3.A.3.1.4	potassium	EX_cpd00205_e0	rxn08762,rxn10168,rxn10558,rxn10578,rxn13842,rxn18910	gnl|TC-DB|P54708|3.A.3.1.4	26.551	8.10e-66	241	77	6 length=116028 depth=1.05x	53299	51149	transporter
gnl|TC-DB|Q4H132|3.A.3.1.6	3.A.3.1.6	potassium	EX_cpd00205_e0	rxn08762,rxn10168,rxn10558,rxn10578,rxn13842,rxn18910	gnl|TC-DB|Q4H132|3.A.3.1.6	30.359	1.29e-71	259	77	6 length=116028 depth=1.05x	53290	51155	transporter
gnl|TC-DB|Q4H132|3.A.3.1.6	3.A.3.1.6	sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|Q4H132|3.A.3.1.6	30.359	1.29e-71	259	77	6 length=116028 depth=1.05x	53290	51155	transporter
gnl|TC-DB|Q2FLJ9|3.A.3.1.8	3.A.3.1.8	potassium	EX_cpd00205_e0	rxn08762,rxn10168,rxn10558,rxn10578,rxn13842,rxn18910	gnl|TC-DB|Q2FLJ9|3.A.3.1.8	29.514	8.72e-90	312	84	6 length=116028 depth=1.05x	53290	51074	transporter
gnl|TC-DB|Q2FLJ9|3.A.3.1.8	3.A.3.1.8	sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|Q2FLJ9|3.A.3.1.8	29.514	8.72e-90	312	84	6 length=116028 depth=1.05x	53290	51074	transporter
gnl|TC-DB|B3SI05|3.A.3.1.9	3.A.3.1.9	sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|B3SI05|3.A.3.1.9	29.430	3.67e-55	204	75	6 length=116028 depth=1.05x	53089	51323	transporter
gnl|TC-DB|Q9XTG4|3.A.3.2.16	3.A.3.2.16	calcium	EX_cpd00063_e0	rxn05513,rxn10447,rxn27351,rxn27352,rxn27353,rxn27614,rxn27615,rxn29073,rxn29074,rxn35678,rxn37862	gnl|TC-DB|Q9XTG4|3.A.3.2.16	27.100	1.87e-76	271	95	6 length=116028 depth=1.05x	53257	50762	transporter
gnl|TC-DB|Q9XTG4|3.A.3.2.16	3.A.3.2.16	manganese	EX_cpd00030_e0	rxn05149	gnl|TC-DB|Q9XTG4|3.A.3.2.16	27.100	1.87e-76	271	95	6 length=116028 depth=1.05x	53257	50762	transporter
gnl|TC-DB|Q9SY55|3.A.3.2.19	3.A.3.2.19	calcium	EX_cpd00063_e0	rxn05513,rxn10447,rxn27351,rxn27352,rxn27353,rxn27614,rxn27615,rxn29073,rxn29074,rxn35678,rxn37862	gnl|TC-DB|Q9SY55|3.A.3.2.19	26.550	4.87e-70	253	84	6 length=116028 depth=1.05x	53287	51059	transporter
gnl|TC-DB|Q9SY55|3.A.3.2.19	3.A.3.2.19	manganese	EX_cpd00030_e0	rxn05149	gnl|TC-DB|Q9SY55|3.A.3.2.19	26.550	4.87e-70	253	84	6 length=116028 depth=1.05x	53287	51059	transporter
gnl|TC-DB|Q97JK5|3.A.3.2.20	3.A.3.2.20	calcium	EX_cpd00063_e0	rxn05513,rxn10447,rxn27351,rxn27352,rxn27353,rxn27614,rxn27615,rxn29073,rxn29074,rxn35678,rxn37862	gnl|TC-DB|Q97JK5|3.A.3.2.20	22.696	1.58e-34	140	81	6 length=116028 depth=1.05x	53266	51230	transporter
gnl|TC-DB|A9BJX0|3.A.3.2.21	3.A.3.2.21	calcium	EX_cpd00063_e0	rxn05513,rxn10447,rxn27351,rxn27352,rxn27353,rxn27614,rxn27615,rxn29073,rxn29074,rxn35678,rxn37862	gnl|TC-DB|A9BJX0|3.A.3.2.21	29.689	1.96e-89	310	89	6 length=116028 depth=1.05x	53257	50966	transporter
gnl|TC-DB|Q5M0A4|3.A.3.2.22	3.A.3.2.22	calcium	EX_cpd00063_e0	rxn05513,rxn10447,rxn27351,rxn27352,rxn27353,rxn27614,rxn27615,rxn29073,rxn29074,rxn35678,rxn37862	gnl|TC-DB|Q5M0A4|3.A.3.2.22	25.737	1.30e-47	182	81	6 length=116028 depth=1.05x	53257	51227	transporter
gnl|TC-DB|A6URW9|3.A.3.2.23	3.A.3.2.23	calcium	EX_cpd00063_e0	rxn05513,rxn10447,rxn27351,rxn27352,rxn27353,rxn27614,rxn27615,rxn29073,rxn29074,rxn35678,rxn37862	gnl|TC-DB|A6URW9|3.A.3.2.23	27.273	1.03e-70	252	86	6 length=116028 depth=1.05x	53290	51053	transporter
gnl|TC-DB|O66938|3.A.3.2.24	3.A.3.2.24	calcium	EX_cpd00063_e0	rxn05513,rxn10447,rxn27351,rxn27352,rxn27353,rxn27614,rxn27615,rxn29073,rxn29074,rxn35678,rxn37862	gnl|TC-DB|O66938|3.A.3.2.24	30.707	5.53e-88	304	84	6 length=116028 depth=1.05x	53329	51164	transporter
gnl|TC-DB|A7IUR5|3.A.3.2.26	3.A.3.2.26	calcium	EX_cpd00063_e0	rxn05513,rxn10447,rxn27351,rxn27352,rxn27353,rxn27614,rxn27615,rxn29073,rxn29074,rxn35678,rxn37862	gnl|TC-DB|A7IUR5|3.A.3.2.26	26.918	7.59e-54	201	80	6 length=116028 depth=1.05x	53293	51227	transporter
gnl|TC-DB|A7IUR5|3.A.3.2.26	3.A.3.2.26	manganese	EX_cpd00030_e0	rxn05149	gnl|TC-DB|A7IUR5|3.A.3.2.26	26.918	7.59e-54	201	80	6 length=116028 depth=1.05x	53293	51227	transporter
gnl|TC-DB|Q04JJ5|3.A.3.2.28	3.A.3.2.28	calcium	EX_cpd00063_e0	rxn05513,rxn10447,rxn27351,rxn27352,rxn27353,rxn27614,rxn27615,rxn29073,rxn29074,rxn35678,rxn37862	gnl|TC-DB|Q04JJ5|3.A.3.2.28	28.191	4.65e-83	291	98	6 length=116028 depth=1.05x	53290	50750	transporter
gnl|TC-DB|Q04JJ5|3.A.3.2.28	3.A.3.2.28	manganese	EX_cpd00030_e0	rxn05149	gnl|TC-DB|Q04JJ5|3.A.3.2.28	28.191	4.65e-83	291	98	6 length=116028 depth=1.05x	53290	50750	transporter
gnl|TC-DB|D5C355|3.A.3.2.29	3.A.3.2.29	calcium	EX_cpd00063_e0	rxn05513,rxn10447,rxn27351,rxn27352,rxn27353,rxn27614,rxn27615,rxn29073,rxn29074,rxn35678,rxn37862	gnl|TC-DB|D5C355|3.A.3.2.29	29.571	2.45e-86	305	79	6 length=116028 depth=1.05x	53254	50771	transporter
gnl|TC-DB|P13586|3.A.3.2.3	3.A.3.2.3	cadmium	EX_cpd01012_e0	rxn05516,rxn08195,rxn10453,rxn18898	gnl|TC-DB|P13586|3.A.3.2.3	26.727	5.23e-79	280	91	6 length=116028 depth=1.05x	53314	50948	transporter
gnl|TC-DB|P13586|3.A.3.2.3	3.A.3.2.3	calcium	EX_cpd00063_e0	rxn05513,rxn10447,rxn27351,rxn27352,rxn27353,rxn27614,rxn27615,rxn29073,rxn29074,rxn35678,rxn37862	gnl|TC-DB|P13586|3.A.3.2.3	26.727	5.23e-79	280	91	6 length=116028 depth=1.05x	53314	50948	transporter
gnl|TC-DB|P13586|3.A.3.2.3	3.A.3.2.3	manganese	EX_cpd00030_e0	rxn05149	gnl|TC-DB|P13586|3.A.3.2.3	26.727	5.23e-79	280	91	6 length=116028 depth=1.05x	53314	50948	transporter
gnl|TC-DB|P37367|3.A.3.2.4	3.A.3.2.4	calcium	EX_cpd00063_e0	rxn05513,rxn10447,rxn27351,rxn27352,rxn27353,rxn27614,rxn27615,rxn29073,rxn29074,rxn35678,rxn37862	gnl|TC-DB|P37367|3.A.3.2.4	29.208	2.79e-85	298	88	6 length=116028 depth=1.05x	53335	51071	transporter
gnl|TC-DB|P37367|3.A.3.2.4	3.A.3.2.4	magnesium	EX_cpd00254_e0	rxn08924,rxn10571	gnl|TC-DB|P37367|3.A.3.2.4	29.208	2.79e-85	298	88	6 length=116028 depth=1.05x	53335	51071	transporter
gnl|TC-DB|P37367|3.A.3.2.4	3.A.3.2.4	potassium	EX_cpd00205_e0	rxn08762,rxn10168,rxn10558,rxn10578,rxn13842,rxn18910	gnl|TC-DB|P37367|3.A.3.2.4	29.208	2.79e-85	298	88	6 length=116028 depth=1.05x	53335	51071	transporter
gnl|TC-DB|P37367|3.A.3.2.4	3.A.3.2.4	sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|P37367|3.A.3.2.4	29.208	2.79e-85	298	88	6 length=116028 depth=1.05x	53335	51071	transporter
gnl|TC-DB|A8R5V4|3.A.3.2.41	3.A.3.2.41	sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|A8R5V4|3.A.3.2.41	29.695	2.57e-73	261	85	6 length=116028 depth=1.05x	53293	51128	transporter
gnl|TC-DB|GAT39076.1|3.A.3.2.46	3.A.3.2.46	calcium	EX_cpd00063_e0	rxn05513,rxn10447,rxn27351,rxn27352,rxn27353,rxn27614,rxn27615,rxn29073,rxn29074,rxn35678,rxn37862	gnl|TC-DB|GAT39076.1|3.A.3.2.46	29.167	3.96e-84	293	84	6 length=116028 depth=1.05x	53287	51158	transporter
gnl|TC-DB|P98194|3.A.3.2.5	3.A.3.2.5	calcium	EX_cpd00063_e0	rxn05513,rxn10447,rxn27351,rxn27352,rxn27353,rxn27614,rxn27615,rxn29073,rxn29074,rxn35678,rxn37862	gnl|TC-DB|P98194|3.A.3.2.5	27.273	2.13e-79	280	79	6 length=116028 depth=1.05x	53254	51140	transporter
gnl|TC-DB|P98194|3.A.3.2.5	3.A.3.2.5	manganese	EX_cpd00030_e0	rxn05149	gnl|TC-DB|P98194|3.A.3.2.5	27.273	2.13e-79	280	79	6 length=116028 depth=1.05x	53254	51140	transporter
gnl|TC-DB|Q830Z1|3.A.3.25.3	3.A.3.25.3	Cadmium	EX_cpd01012_e0	rxn05516,rxn08195,rxn10453,rxn18898	gnl|TC-DB|Q830Z1|3.A.3.25.3	31.758	3.62e-67	235	85	23 length=64172 depth=1.03x	12426	13994	transporter
gnl|TC-DB|Q9UUX9|3.A.3.2.6	3.A.3.2.6	calcium	EX_cpd00063_e0	rxn05513,rxn10447,rxn27351,rxn27352,rxn27353,rxn27614,rxn27615,rxn29073,rxn29074,rxn35678,rxn37862	gnl|TC-DB|Q9UUX9|3.A.3.2.6	26.717	3.44e-74	267	78	6 length=116028 depth=1.05x	53257	51164	transporter
gnl|TC-DB|Q9UUX9|3.A.3.2.6	3.A.3.2.6	manganese	EX_cpd00030_e0	rxn05149	gnl|TC-DB|Q9UUX9|3.A.3.2.6	26.717	3.44e-74	267	78	6 length=116028 depth=1.05x	53257	51164	transporter
gnl|TC-DB|P16615|3.A.3.2.7	3.A.3.2.7	calcium	EX_cpd00063_e0	rxn05513,rxn10447,rxn27351,rxn27352,rxn27353,rxn27614,rxn27615,rxn29073,rxn29074,rxn35678,rxn37862	gnl|TC-DB|P16615|3.A.3.2.7	26.838	3.06e-71	258	77	6 length=116028 depth=1.05x	53254	51149	transporter
